ID,PR
319347,0.07935530684107245
376204,0.07199771184215412
802302,0.13623779109697437
820434,0.12344406663703655
112462,2.137132083296666
176936,1.5178986841791786
187478,0.18209798439328795
192382,1.2413703365943998
240865,0.3316425856403842
255371,0.000563570510559995
489303,3.514883001700297
824599,0.31178910306576685
831381,0.00589400418634932
894465,22.38477927957984
18977,0.012693535058769918
19297,0.019238829301613462
297894,0.01903570140215297
517607,0.0
583618,0.06146044157372397
626463,0.030469685900299973
859509,0.0035590192413180502
101895,0.00029632425397900774
239859,0.01151584003136956
304458,0.0006296761107224347
649950,0.0008654785019786604
691807,0.0018430790740595869
178014,0.06139334178652066
246768,0.020684950504724908
295276,0.3711414082627204
603590,0.026297420793897262
745584,0.012810482487992134
790988,0.17995351304669685
819344,0.07352041402260512
855773,0.001916490367385314
131627,0.14570550947702687
137580,0.03376644970294772
170369,0.10632625375802889
207735,0.019001759502874034
240311,0.16817182160798055
289177,0.01754092940194084
309458,0.10692297541661307
332141,1.4933241576871654
519637,0.00029632446859406355
578028,7.408111714851589e-05
584923,0.00967376788472703
690254,0.038312919891245766
744265,0.0036197752295332114
767068,0.028402106184853677
816890,2.507676251508144
921965,0.03959144533953422
923384,0.002285749682459733
532957,1.7448468515963345
805930,0.956327947967786
123007,0.02569796041470903
490141,0.03966533811481621
42234,0.0009063580526804916
536122,0.018787088035959548
31380,0.008316331239375724
122754,0.028193538272088304
145443,0.00010659639089151472
237205,0.4485510999005442
661524,0.1526682171783898
664817,0.015539287600079884
806336,0.005696136744645905
100160,8.67187975670554
577627,6.102662039053607
1190,0.0020022796722665996
74195,0.020993909397009684
101946,0.19503273631430748
134600,0.03256193686272586
164053,0.010997559391440141
165011,0.22223836986392767
170770,0.00888392832991998
279337,0.04953398966104844
290072,0.1209430813773959
316834,4.536486581424637
361393,0.6756892707175073
411761,0.41454694711519946
568861,0.01373480494963671
614823,0.0033131231685870487
622805,2.191784711269654
866491,0.002666301803796465
887806,7.408112223125497e-05
927555,1.3192100377923326
933172,0.06447862392497208
22124,0.34860450260563847
98465,0.44496755922427345
105422,0.01692682727317154
163386,0.00021438066141093336
246611,0.5916343945090644
260206,0.20740966942159375
287259,0.010746909588349304
315403,0.12494371558761327
371258,0.014745933952657074
386253,0.005617951617950307
406294,0.04015580905118315
424244,0.06419131882091045
490952,0.06646203582069209
501407,0.48223688599501824
561715,0.0036608140579516175
588450,0.0020486181119329554
673208,0.011945353953310962
749970,0.07724566553149491
751910,0.010554271164034106
925852,0.015619875008465001
957085,0.01741039495755675
1098,0.13012335513969636
223627,0.003823363926634765
280956,0.007063162628722962
351733,0.05717408130998477
357406,0.7971915153995225
388198,0.0010343890306551548
506513,0.018359111152224897
572737,0.02604157562592663
825251,0.010834835112740106
120521,13.313464628980618
180228,10.65818118188484
799053,0.2291463334928302
824022,5.562808712694373
16835,0.0006581530291045147
22928,0.14238851760191484
46120,0.01220883203157763
76057,0.34711894350337347
114342,1.2712055588475106
137474,0.12808083034751705
138699,0.7414972632726802
311674,0.19910513619262024
327765,0.03007174120087057
489676,0.182036395540873
6334,0.11773689634837346
150629,0.17579192526287407
695189,0.0004253840538624163
804476,0.10137633013420175
958533,0.024025851945058452
28692,8.193033758813968e-05
175553,2.8929867416962955
208404,0.08351332227796517
404463,0.40558634026326146
640675,0.2839071998131677
868092,0.020641845596527923
749222,0.0022300794996623543
752945,0.001341205763610646
37730,0.09747192392336455
39258,0.004588403194046738
47789,0.0019758937950789643
51992,0.7145556551318463
78741,0.0006927153441939173
130173,0.011411045445146139
184043,0.03630306765418171
287917,0.0011017602322838252
350840,0.024332381870042427
387530,0.002562070352152751
490554,0.0004910738906068349
612716,0.0964147829676745
853492,0.0037557308854174634
898479,0.006710127065153538
936425,0.09810284612790846
987491,0.5692265066046777
11707,0.05597739298162757
43714,0.2989205759012313
46925,0.009270196786923578
96964,0.0041732324957438295
102399,0.001241575045200722
110161,0.0215125264866266
130689,0.07950679190883393
136871,0.015268744230738932
277351,8.875375583386482e-05
481461,0.00017750751166772965
674662,0.011237352214493984
685647,0.27834346229380413
796734,0.7114951115080257
957296,0.06339473090203232
60306,0.048768506177966735
79016,5.808153390249576
82584,1.1941885576534914
162677,1.6530571032015509
172642,0.0018814488535279267
184502,1.5350711487574615
204901,0.5260305288410112
211758,2.0479629473599372
212612,0.1435237418960293
213590,0.031888909457515616
244406,0.041351527455398385
742899,0.08062870780708475
396372,0.14081892178629146
21334,0.000949480443835317
816701,0.00738925382351297
825168,0.0
46861,5.12034746442737
60679,0.15212154754073423
815039,1.7067743063679635
825208,0.5161883671418643
942252,0.020283416778435738
197424,0.0005983506954031827
311680,0.0042624408152667995
617613,0.0
619388,0.0
245039,0.014224786539966366
389979,0.05782374248034536
778568,0.002685393444308218
36537,0.0004917001625112129
89021,0.01955143113662572
209142,0.017424985949329876
307135,0.0003239208586461753
496405,0.5107842828443983
805785,0.006145590812766239
821571,3.0591832945642046
842351,0.008954970372844246
113480,0.003825438110636534
152312,0.014840949669554314
61479,0.01123937500295374
64145,0.005823870591573125
82013,0.37936902029949493
118544,0.9493693200024645
144458,1.0838707658238553
147200,0.13517516049660705
162820,0.05417524401339052
329468,0.10410117559509413
524239,0.04897415210480058
894335,0.7620629084266916
41420,0.000500714057146565
59819,0.024590504618885605
101953,0.000669020101030705
118289,0.03156249689557465
477875,0.5119529969683789
500889,0.10772580740216471
509356,0.005723593222822815
569256,0.00656484426745127
572106,0.0021826425473907784
594665,0.47310129118406613
664849,0.00590587003981163
746666,0.006372508015409659
865016,0.053061490963867516
894847,0.014629471313089414
55128,2.9850759156675535
58616,0.0010860814693572128
116984,0.030252551852333925
502806,0.00022971714713207356
773642,0.07380521831571185
50251,0.0028856839427902087
88180,0.005556088692360551
798606,0.13085483448535273
139908,0.009492133133392535
418740,4.789118191720552
671953,0.03116187637087691
891063,0.1007983057201671
334740,0.018145011475067814
13393,0.004373662231796727
59655,0.009717674946797874
94224,0.08259829646935676
128099,8.059099077836526
149973,0.0019818080804579336
170454,0.01381155851253177
179764,0.0067867700431096245
414251,2.034252885497249
477377,0.008962869183511447
542976,0.006803302259924579
667169,0.0016418791336121662
751738,0.001530105549564565
772526,0.0957966780931565
803242,0.00014816212971822108
806542,0.45713654186431674
817011,0.0014816213494847092
894531,0.006924114225441028
59293,0.03329758836009156
71336,0.04359742644246187
328352,0.01383235103173432
575051,0.03663256350000199
65590,0.056664600013298816
189678,0.011181614947696913
325459,0.6770088916481172
422405,0.2755657373154419
545726,0.028419960434320705
621944,0.003946043967785806
752314,0.06575506053232319
780625,0.0026086854354235253
922911,0.005068871295654519
39013,0.0018124056828528322
305363,0.002391443358294078
563834,0.002803861743412868
690456,0.0017645098998862099
781766,0.002463430867625193
808944,0.044009987154314666
855836,0.012966618784252152
178906,0.021260055227007805
219203,0.37607332914980696
803026,0.0009866977989908537
11754,0.009027059164444438
22257,0.004846903182657944
137084,0.01689871121481871
159433,0.020472536145975415
177454,0.0015748965057485846
228099,0.005800867549373352
235923,0.005114531087932351
246960,0.026449025213587708
290590,0.002813315382820207
302106,0.001282315529695972
354722,0.001148020253643044
390477,0.0390050922191921
484145,0.019092157744041806
495338,0.022797389474273556
545074,0.03345030293213841
572499,0.001956220976025101
776093,0.02282269078369863
790833,0.0089950942301071
874289,0.008333102589850093
121590,0.20529987414372763
253142,0.18708170008099612
567624,0.015196973322699609
590441,0.012644913532926585
1433,0.0046524321845830404
133057,0.001595774005596344
161808,0.016686700533587874
162269,0.014477262955982026
162487,0.013184892856767688
227088,0.0009752285644839947
270491,1.5022888946685589
286115,0.012705906268528045
340446,0.0
368112,0.011718699418659561
495861,0.0002222431868007898
749476,0.008150829723903942
750131,0.0
834108,0.017977030235937802
858375,0.005439892779768826
167320,0.007168837382742733
178122,0.0009069648990566769
420133,0.05293524923860653
820115,0.006772164811935799
393345,0.01863840867571861
564333,0.05235498394459694
23290,0.002418273291026734
170690,0.0981343143701001
242966,0.015570373313714185
490416,0.8306269573575825
494537,0.0040774270340258765
641450,0.0011276137242761314
748773,0.15056320107789484
7731,0.0
7920,0.10201003182017206
543595,0.007747594514973068
750742,0.0
782768,0.013344764629078652
813946,0.04112388464406925
12472,0.0949357606346672
20050,0.00701466361619857
36106,0.00047527260405054336
38490,1.615764331460187
77175,0.008068984992678736
107139,0.046246494140606435
178536,0.008149899241477174
191947,0.02688895631217817
265440,0.0032666932162998047
307461,0.5367145082308784
313284,0.04808837575067812
317417,0.01415488252324404
745964,0.2344376044432637
798792,0.020108570381974555
92942,0.34458852557601544
127337,0.058323908116590474
183858,0.23957729036190398
217622,0.01956069077076881
238115,5.187822219989421
531986,8.897499068796044
617196,2.7152370548447156
645474,0.013194629284364445
809266,0.13468996666602953
852855,1.7814808955433359
62823,0.09413135329084929
202545,0.015065575023231404
385611,0.00020867066129711146
335,0.027414910295415804
158309,0.02543781477979803
225930,0.0103630951017933
680476,0.005848928019001573
792530,0.021165745693173026
15318,0.016570251112109472
81561,0.02838273832934487
207127,0.00855360357015787
214162,0.05241246293504446
251375,0.03058355222719113
300749,0.0
396676,0.08179150356232215
522768,0.012204743076413224
605375,0.035039393801217185
792370,0.03430462689509234
798248,0.07130988555470404
944084,0.13404691290163173
18258,0.03838790457658641
169536,0.00370329983221077
740833,0.004664110880568055
44994,0.00044448649646820575
129547,0.046234113962710446
205180,0.021024192153080004
369270,0.10881106478662805
611102,0.0831240886355954
617844,0.35823817459156937
625739,0.00905238291459545
942529,0.7506746850422907
66570,0.013004563933700124
67528,0.001895882817889075
267354,0.15404324590246482
743929,0.1426503901571585
809058,0.00020964092948363332
927627,0.21631567921870876
325401,0.05554370339229291
473554,0.008301597499131182
490549,0.01462960915418525
674150,0.00011328978753129718
686897,0.09952716589730674
936190,0.04293141052601552
68780,0.023167562858532505
175196,0.0009535128596543181
184187,0.0009237222199308514
201760,0.01981436716771677
248392,0.07319908676661827
341137,0.0005001343670725007
7448,0.01420333309928965
127063,0.017386943097783162
155563,0.0007716992381491332
308871,0.041207797528883754
478246,8.883741671535832e-05
651156,0.028020605635324686
762731,0.008580727774803154
767016,0.04924410894384523
117844,0.05659448915373386
200791,0.22423616520695788
320761,0.028066711123282375
410219,1.223622643975641
471156,0.005390284774737647
573100,0.00036501825753142424
791483,0.015617613216430237
238495,0.39691606661873435
493122,0.01674649097707783
543055,0.03851474179298269
596922,0.013559152402944846
631774,4.371211432702884
751019,0.3561607277931949
925181,0.06449059992979081
573978,0.0026182204613295016
152023,0.006136355269497112
16759,0.015183202646855219
39656,0.1360857556794224
160198,0.010383169823303505
172350,0.10719542858882539
301955,0.0024233807607539053
770629,0.05465596107700418
47421,0.00039875737757126935
106298,0.0019142184486953923
165663,0.012748208231917206
193320,0.04262450296942759
299471,0.04287113951916355
745241,0.012498783012774337
897214,0.0003758927975586399
34899,0.0024944339633673424
51376,0.09344694830378007
167287,0.02148291569195462
219483,0.1329391381111404
290812,0.8091093666468425
364399,0.0949080854643122
809357,0.0002411341533921112
842802,0.15470858639437512
990384,0.0
71970,0.014017998805622621
90389,0.0
673114,0.0
781172,0.06173648359015668
2411,0.1384759985303139
81017,0.001800171418089194
147638,0.0007791807893432051
186927,0.011142084916719775
300245,0.007267887817984524
675495,0.0035570572143854367
826364,0.0001481621994375706
840000,0.008365322034465546
667794,0.02019221964616548
934721,0.12376212706742457
14651,0.31568330467436995
70715,0.05897145178046549
144847,0.1467954588580439
629609,0.021826335810297193
664378,0.06632379790248197
765722,0.0043983554246295005
814606,0.06878282156123054
868456,0.005220942726129319
934069,0.06938022671978591
944310,0.7311836474831876
31685,0.2861962382628157
96613,0.06311789056667091
117490,0.0004214557422191597
147635,0.028314395955445597
159214,0.191931357096661
166785,0.005493009291043335
174557,0.9632565098841845
182900,0.27304917484031443
184091,0.016447943531746948
204386,0.21145137152122612
248798,0.004364656474692229
285272,0.010374476074866275
294923,0.03271184708641856
359016,0.019773665649429846
359966,0.023180929373464866
688400,0.0016796007760233678
791120,0.004946900750988836
812046,0.006396522526809952
816387,0.01544779595177195
855405,0.01104961829877674
962339,0.012913107008489232
31067,0.3539210472894947
677781,0.3853831766063509
766893,1.0372564109483682
772976,0.07020311553322985
814898,0.04354772299107528
15694,0.012408905829285622
29791,0.011512546094306882
29884,0.10434319239462701
31556,0.0016568545135547746
36521,0.05884115127063654
79044,0.0033292115780247994
112185,0.006175939215787169
145128,0.12293419888008017
212131,0.023026284547946106
240665,0.029608930746955052
326249,0.11460587017989103
575522,0.007290912342018159
793425,0.0008507735630273781
815537,0.002496193434022404
954964,0.003145259544105299
608701,7.291049470950287
797881,0.01006360672018006
10412,0.004615885625664164
21744,0.018799995541803085
103484,0.00791709100180995
600069,0.0
774588,0.04414949347030805
848034,0.005559878041466453
31274,0.0019002317671690408
199995,0.14177669069947046
253861,0.0
404434,0.15399671872460138
798992,0.02736202356281455
140176,0.0037902226771519103
61480,0.015349383307906505
131581,0.14314580998177032
162233,0.14912965048477939
781094,0.11835786375345941
111794,0.00041154216581275094
161173,8.402653659683509e-05
227776,0.003472948333787888
398615,0.004031791530736166
607283,0.060336757350835636
32071,0.017450241550567205
98189,0.2193231871990615
193160,0.10008991947357615
380704,0.17657656741052663
549797,11.326634288161506
747506,0.00988667992254861
796741,0.08055961913265058
848784,1.682961048327718
857203,0.013567452762003992
5882,1.0600535714720445
44764,0.35124033680839345
75747,2.5596129774968492
97182,0.0054569408773597235
936946,0.004269919118564481
3595,0.010284000655209331
79960,0.04536203123749545
150048,0.0002492300006470325
203008,0.09327526120845021
303626,0.004522964520554245
825924,0.000517786244665478
887619,0.00869493272638002
128440,0.038475394607847296
128495,0.018300040791609407
758453,0.008252920172714385
891264,0.0013519434150790805
923033,0.024518576870014755
16281,0.021726656731646816
58549,0.318937373032846
49774,0.0060314338737023
61044,0.08652374960144228
96379,0.046895498166149144
467203,0.8127737773737582
69986,0.03912085207336144
72205,0.02740378500827279
159699,0.15350753006496187
294085,0.017438440032921953
637150,0.0030052931973377083
806247,0.029833760140345483
14073,0.0002712283558821022
16438,0.007419153903489779
64303,0.0875344380443003
73421,0.026270550792727103
154530,0.03660400094765651
180263,0.017542706166171155
314600,0.2276332440371265
343930,0.09252181443849725
475932,0.012267411601724003
478426,0.03318931393432085
485191,0.008570769090667226
501692,0.009698599995678103
569914,0.0685605099454073
684240,0.0032387072093615936
764181,0.004375605678694436
790732,0.06401746637836903
866786,0.8791092270024399
939567,0.29995843398240984
78044,0.0988084374325549
5441,0.09170837973557015
9441,7.408107798344511e-05
572579,0.0383597074864972
38466,0.024135643558392397
44703,0.0013537155439880054
153590,0.006067436259092086
179205,0.010891793464275736
232564,0.1832550315156331
295545,0.02891831537724586
626268,0.010130655346546748
696015,0.009028487840031975
888730,0.2681564889977775
29067,0.015900714399676344
423267,0.22557990302539696
483587,0.17261767456332874
582313,0.39729656650534806
47033,0.005357445180415145
129761,0.020658690631736767
301619,0.03250484858106106
334193,0.4191762306085427
798662,0.0970254084519735
131841,0.051714132178420205
793227,0.12858823366831074
93322,0.09709395552966806
138063,0.014615030821183012
160848,0.036028521489114125
328014,0.3033266469013623
641994,0.026492898352904016
751592,0.06597851021526589
785380,0.45255020394127343
836312,0.015970356978762798
263937,0.014907730013336366
540883,0.05305615241648095
817754,0.004310856010793524
845775,0.00039075748288252177
864209,0.036273173993022906
13387,0.007668809023899402
70027,0.0010394321287824381
104455,0.0026246997927907587
120953,0.007289183853282478
501081,0.015356664084894351
564726,0.0023298430777677413
784814,0.000538940509597688
40225,0.19325721186776224
418955,0.2456450207211983
491220,0.24554989116851114
575012,0.006121215555627701
597309,0.10277005892910875
801573,0.013754094914032925
806877,0.1991816289627507
830375,0.011071940416967971
33161,1.0280265606134527
590285,0.010869658534326341
607448,0.8704791175833582
766094,0.02182000108449115
944349,0.022448949965269
162930,0.00631637129185629
164093,0.02120584123628114
185948,0.019231224559724678
260038,0.44927065276421224
368367,0.01879686031410787
378624,0.14688185485465055
29867,0.017371518086805603
171728,0.009177501461821726
273531,0.01724649855332194
314113,0.007347688374483663
81796,0.01804863714455825
119629,0.001390044685912921
290464,0.010721170416158827
764702,0.17875027814391917
845443,0.009656919221157953
305501,0.0017905374204334832
103162,0.00230941476597853
213212,0.013746268122400379
302685,0.03224198427915178
384675,0.0788902535204898
834673,0.0018775132634173105
489520,0.0263607429768356
671244,0.0038453109239276165
766533,0.0
78886,0.006192021381722084
80720,0.005869618729892883
137390,0.45653148746393196
260212,0.03898572090986184
482677,0.005336904831623161
567570,0.004686295804978863
789340,0.00016915186522276576
831215,0.025179106984334988
895443,0.04295119798561797
53739,0.030994608192220705
98081,0.017846833856386753
106987,0.008958234441221525
131681,0.025702813253194536
314155,0.00014439487843130182
330575,0.049774405647198566
344275,0.0376469607954585
745915,0.00672300802048621
753985,0.005417628068262657
794449,0.002935444868517614
822777,0.011739886214202458
132449,0.04274099361597031
232701,0.005961869881683072
362437,0.009363815390242012
409968,0.02728209108132027
671156,0.014159190867996833
815236,0.00536990551722991
837946,0.0037391480235670167
838300,0.013446030720583967
52900,0.09843361320466619
87985,0.40092189854904503
274321,0.019092886610610083
814852,0.005698030187623907
823012,0.008541415247683374
19701,0.40295496418086846
34988,0.005877006363870488
44906,0.021425899252132383
46527,0.000908857946055179
188190,0.0
423305,0.07920573931223208
633181,0.023546401445778735
751604,0.014510647520723462
179379,0.03678944035767942
188202,0.00012605865075484258
224638,0.044305973082087974
233066,0.49790288490995466
307025,0.017225349735305095
504928,0.07307031621855908
614339,0.02817857525372109
763301,0.37808102403644234
608945,0.01606841672326112
781370,0.0014949819090734821
154998,0.0322709203689812
257544,0.04625191607642746
749734,0.2701651565072041
855423,0.12495005331820756
341422,0.003871467340314708
591104,0.017630670036334596
688804,0.00091215824939837
3829,2.1140554873164596
28166,0.44882080726851703
59156,0.8625505861157534
76881,1.9050450865201358
276085,4.3811256002421075
81194,0.19351258949650962
100854,0.02238858815656871
108826,1.5765520190578064
148477,0.005594750470885389
164594,0.18849036044435638
168958,0.017315360324608925
198162,0.022919371659096473
233228,0.03320967576598001
457807,0.06895856044774329
838195,0.03341876014977701
611877,0.006171043481708105
750203,0.16043326807703112
74970,0.8740216367813463
246022,0.09196523130046037
287604,2.9947453708125122
120010,0.0011852972087709984
163420,0.0032326724343398174
206407,0.10465101983461306
475334,0.0007940674451048459
479350,0.0032900356536810253
486047,0.0037335645415160434
604075,0.0035016302752389813
786613,0.17209477431512027
1416172,0.0
16944,0.006345149942120483
129817,0.013162072696085627
165830,0.0035120961537332997
181376,0.004658412043598044
352171,0.003122504435275513
681340,0.016544113396813522
697350,0.0012686391206019952
788508,0.0025105375515428146
798477,0.0014048653240395373
80780,0.01758534819555635
85410,0.0006658067338046014
142050,0.0053838481315531695
174122,0.0022058341812413104
177060,0.12870386961348654
307875,0.0059908883535057765
345355,0.009810407595323537
852997,0.00026921492177524775
69534,0.007499623990457164
222436,0.009416796045077443
251595,0.001607064255894942
297702,0.01491036073117659
520975,0.005309921192705392
680522,0.0053811092878888874
97529,0.0014601396505694731
226380,0.0019906246850762603
680003,0.0016449039450286839
789775,0.01547966537824007
798326,0.005868556862477312
800100,0.022438976568184086
928942,0.29137633745553027
961688,0.0
189644,0.018740254738561904
281254,0.0
393789,0.0019889569321532314
510805,0.0022224330202946204
530745,0.3158891720914465
583959,0.5614032999087781
592954,0.020799574198465356
681171,0.0
787960,0.0
936206,0.05460909828265395
941579,0.7377615646459814
7230,0.0005075833303923585
140816,0.006952072053609619
252184,0.008951574934361805
337631,0.006965093001141454
467853,0.0014207326503874918
887348,0.012708276332098534
194703,0.2899907522049432
756656,0.15930671005610694
191063,0.02142342479819697
308932,0.02200414556896765
672011,0.11778740444714338
46794,0.01125231857287153
99246,0.006839724433749809
162197,0.007665759030832321
169795,0.011859263778749728
377581,0.0002448556693676029
570061,0.0010527290210644912
615489,0.0003053987190729463
925528,0.009870770440378181
528221,0.2483981788536742
2330,0.0029584908464165946
94210,0.07119413145765255
397042,0.0010892507725166552
502199,0.0014661586726027144
548338,0.08117709797365191
674332,0.0031367276096035007
678408,0.007855476919256742
228299,0.0
233862,0.029007802009352074
243527,0.022381188996437488
463527,0.00209526081683833
156043,0.02053884631237162
259800,0.022185926983785968
754879,0.003374806362692199
792925,0.016551674263833485
631579,0.012915495855696037
927736,0.005149110848786704
955544,0.0015954402862911063
961234,0.012033704006904476
103324,0.0020970909801012504
151787,0.011291361421935452
305541,0.0027983644366445046
278575,0.022169512046735576
567190,0.04814168403414436
573870,0.07315408699110583
923618,0.05512344903840229
2993710,0.16182361133863063
228323,0.007572007004114445
74853,0.0024415913424539054
921306,0.04425956318801314
190632,0.0013189092808274289
610706,0.014097469432836357
502163,0.031472513081446434
75295,0.043796989176853804
173988,0.01043401895619144
190021,0.0840497628809959
242861,0.02370521518418462
636474,0.04067212805857101
9680,0.10976714324341078
172612,0.0140414682190589
932858,0.005694273193035006
607804,0.09613261167831204
407986,0.0009061252332918316
814220,0.0005942325601097688
161351,0.0
268871,0.006056241027069822
333464,0.0037924432025830688
193231,0.1980909926542276
413524,0.1489520340051546
104714,2.093052045552048
35076,0.006713710853974876
161920,0.008059737531642481
239921,0.1655344111557914
332257,0.012596448550979696
482334,0.0575078989807432
748222,0.1709163606459111
129775,0.36341330493233065
131624,0.016940189592191283
617370,0.0009470265881001726
793845,0.003627154798302223
101795,0.0
188432,0.0010641177789146893
944206,0.004865383609254659
354158,7.88731149919935e-05
564239,0.019151562714215233
678339,0.08329245973488451
755494,0.18920502065626718
771010,0.04287454663099151
838241,0.011986433499439507
840523,0.05373750536063186
937003,0.15484451466692278
69060,0.0024526336308239123
100473,0.0009580317628302666
109414,0.00045129240020280574
238297,0.0020934471960981373
498691,0.030310222419684136
585189,0.02680965717306591
762500,0.0028523874553294656
766361,0.013670515168220092
797431,0.006112158592541159
172167,0.0312763154450677
174752,0.0036439140767996646
601430,7.659988707727041e-05
749504,0.009525184385839203
105354,0.3645601600847348
500992,0.0334833700242838
835585,0.0022320793212165417
859868,0.0027313178820751846
948171,0.005833700412257984
185615,0.016171261954112316
198532,0.008052853478101024
391398,0.3319433629817312
538677,4.481436545062104
744796,0.05713128113656821
814751,0.044365988206557655
37658,0.2162268297815667
57209,0.009196222471515803
118327,0.03320225108566304
140499,0.13650989257694723
174822,0.043365291299963575
186594,0.004975620859366134
241724,0.0005320691049105683
311074,0.003680428463579635
387815,0.16343916233127373
488378,0.0141169260276952
521704,0.020668989655773625
607028,0.0007154324827335584
635413,0.07038832426507603
645612,0.5212077650714968
678009,0.06487699154167571
753963,0.014856103652599872
773392,0.0004064429764153379
799466,0.0027549600643781078
849672,0.01719033549595008
936658,0.0006895467794770221
72041,0.04062683712304683
123915,0.0016001115305939047
208303,0.004031570467575825
754251,0.04222793197916187
756180,0.016000539426491774
83095,0.003479709348518029
152973,0.0015397200071693728
182360,0.10485738689928369
577235,0.10811986782692147
4852,0.007945093557353376
203670,0.00018708699998766146
313899,9.354349999383073e-05
749671,0.0003352491240276999
769444,0.07299285144445734
250435,0.004983055263806733
266160,1.003133947513018
330601,0.03879399330617683
330967,0.004986293819131405
894827,0.014643590072134685
242211,0.00023218578404517998
323194,0.008305743943638052
259529,2.6947311810770054
191429,0.013855716945019036
769616,0.03520777873961781
959770,1.1944252562017184
127360,0.021771525902008086
358820,0.03554159645489894
481057,0.034566460413655214
567325,0.013515666620899218
203639,0.002273837585852578
29978,0.0010374875085010053
35021,0.17839050595257205
135024,0.06481909017674597
282709,0.16505208820502645
569685,0.6412401897244869
353145,0.1053883451318879
70800,0.004428951158816098
154544,0.21698479556783845
195874,0.045061298777181465
197921,0.0230729901707752
768321,0.016857908140305786
784732,0.020039094201710343
27916,0.013486301618273317
29909,0.006069836127272818
45313,0.013331482393778338
292915,0.035550011800581836
293896,0.10191346189725542
505532,0.14110345256097204
595101,0.09374979011495689
643549,0.011710776303294174
794173,0.00043305804958363516
845625,0.009492761805313216
892823,0.028198275393907898
956707,0.004634648681379084
84814,0.010670666624805444
391933,0.04436378033879396
588508,0.002649397491953368
596126,0.23105881633861713
809999,0.02010074463240364
256349,0.12391835081297253
322027,0.00823912509577941
479028,0.09064958188749216
495784,0.008135202439857186
815575,0.17923743522447178
137494,1.2888216897935278
376608,0.1626406284423289
792953,1.307006739559408
793988,1.0514677193040989
803720,0.7267183752975852
193216,0.1583401985704155
210323,0.017987782469663132
482600,0.004705282794783479
297955,0.0014831747110788831
319021,0.006601774138659496
486645,0.0008138856320850352
501802,0.029624217545961146
583478,0.005879922597477237
202554,0.0008574780718644728
489316,0.08131143271491584
129308,0.025347203281121337
415239,8.547984639550567e-05
745318,0.0005791816559229173
790814,0.033107975515515746
395819,0.03928179706442267
61226,0.043851815163501034
607773,0.016149909044366525
892771,0.1254949723083822
290040,0.019722383719806582
317093,2.7644902566709044
668448,0.15054256138558636
817000,0.07322453305222831
51066,0.0
304401,0.05885679566291411
